"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Aparelhos transmissores/receptores tipo \"radio modem\"";"Produtos Manufaturados";26886552;243049
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Apars.elétr.p/telecom.digit.corrente portad.p/telefonia";"Produtos Manufaturados";4775778;42931
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Aquecedores,secadores e aparelhos semelh.partes e peças";"Produtos Manufaturados";117726659;13992276
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Armações para óculos e suas partes";"Produtos Manufaturados";58891030;401236
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Artigos de plástico para transporte ou para embalagem";"Produtos Manufaturados";68597431;11264900
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Artigos e apars.de prótese, de ortopedia, e suas partes";"Produtos Manufaturados";15734357;370634
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Automóveis de passageiros";"Produtos Manufaturados";30262054;6488313
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Aviões";"Produtos Manufaturados";43723;409
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Bacalhaus e outs.peixes secos,mesmo salg.mas não defum.";"Produtos Básicos";6139351;1300474
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Barras, perfis, fios, chapas, folhas e tiras, de cobre";"Produtos Manufaturados";8651062;1345343
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Barras, perfis, fios,chapas,folhas e tiras, de alumínio";"Produtos Manufaturados";151932151;54652303
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Bentonita";"Produtos Básicos";165498;136741
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Bolsas, mesmo sem alças";"Produtos Manufaturados";123162452;18911943
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Bombas, compressores, ventiladores,etc. e suas partes";"Produtos Manufaturados";498579318;101811932
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Borracha misturada não vulcanizada em chapas,folhas,etc";"Produtos Manufaturados";1372297;666840
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Borracha natural,balata,guta-percha,guaiule,chicle,etc.";"Produtos Básicos";60404;24663
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Borracha sintética e borracha artificial";"Produtos Semimanufaturados";3710082;1667929
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Breu obtido de alcatrões minerais";"Produtos Manufaturados";5848898;14075326
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Brinquedos,jogos e artigos para diversão e suas partes";"Produtos Manufaturados";518844388;98860344
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cabos e fibras sintéticas ou artificiais";"Produtos Manufaturados";64796399;40263085
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Caixas de relógios de pulso ou de bolso e suas partes";"Produtos Manufaturados";16449859;177774
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Caixas, sacos e outras embalagens, de papel ou de pasta";"Produtos Manufaturados";29763999;13702379
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Calçados";"Produtos Manufaturados";45895526;1795482
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Calças, jardineiras, etc. de uso feminino";"Produtos Manufaturados";136274960;8594856
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Calças,jardineiras,bermudas e \"shorts\",de uso masculino";"Produtos Manufaturados";136634907;8100658
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Caldeiras de vapor e \"de agua superaquecida\" e partes";"Produtos Manufaturados";467437;131176
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Câmaras de ar, de borracha";"Produtos Manufaturados";52366297;14552382
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Caminhões-guindastes";"Produtos Manufaturados";14758963;3296611
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Camisas de uso masculino";"Produtos Manufaturados";84082256;4235515
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Canetas e lapiseiras e suas partes";"Produtos Manufaturados";13399549;2142341
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Carbonatos";"Produtos Manufaturados";14224321;29163295
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Centrifugadores e aparelhos para filtrar ou depurar";"Produtos Manufaturados";82356300;10533626
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Centros de usinagem/máqs.estações multipl.p/trab.metais";"Produtos Manufaturados";2314691;265724
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ceras artificiais ou preparadas";"Produtos Manufaturados";4984073;2343725
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cevada em grãos";"Produtos Básicos";2084;2000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Chapas e filmes fotográficos, não impressionados";"Produtos Manufaturados";8427763;1586191
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Chapas, folhas, tiras, películas e lâminas, de plástico";"Produtos Manufaturados";212131094;68927916
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Chassis com motor e carroçarias p/veículos automóveis";"Produtos Manufaturados";11495126;1621382
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Chocolate e preparações alimentícias com cacau";"Produtos Manufaturados";1647975;332943
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cimentos hidráulicos";"Produtos Manufaturados";6602925;145634601
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Circuitos impressos";"Produtos Manufaturados";254663211;5419083
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Circuitos impressos e outs.partes p/apars.de telefonia";"Produtos Manufaturados";1451375945;7520195
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Circuitos integrados e microconjuntos eletrônicos";"Produtos Manufaturados";564995645;547952
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cloreto de potássio";"Produtos Semimanufaturados";49643;87558
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cobertores e mantas";"Produtos Manufaturados";23400295;3668898
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cobre refinado (afinado), exceto os catodos";"Produtos Semimanufaturados";4575551;700630
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Colas e outros adesivos preparados";"Produtos Manufaturados";23809256;8310192
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Colmeia de cerâm.de alumina,sílica e óxido magnésio,etc";"Produtos Manufaturados";120922;2694
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Compostos de função cetona ou de função quinona";"Produtos Manufaturados";37422828;5736802
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Compostos de funções nitrogenadas";"Produtos Manufaturados";252031365;83246988
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Compostos heterocíclicos, seus sais e sulfonamidas";"Produtos Manufaturados";709513310;91958704
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Compostos organo-inorgânicos";"Produtos Manufaturados";365290987;85731824
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Condensadores elétricos, fixos, variáveis ou ajustáveis";"Produtos Manufaturados";90523339;3937581
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Construções e suas partes,de ferro fundido,ferro ou aço";"Produtos Manufaturados";71650297;40721539
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Construções pré-fabricadas";"Produtos Manufaturados";4120976;1989500
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Coque de petróleo";"Produtos Manufaturados";7306;15000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Coques e semicoques de hulha,de linhita ou de turfa,etc";"Produtos Básicos";252300873;1433031120
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cordas e cabos de ferro ou aço,não isolados p/uso elétr";"Produtos Manufaturados";33321310;26360408
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Correia transportadora/transmissão,de borracha vulcaniz";"Produtos Manufaturados";29675471;10990979
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Correntes, de ferro fundido, ferro ou aço";"Produtos Manufaturados";80449497;39029214
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Couros e peles, exceto em bruto";"Produtos Semimanufaturados";386462;27243
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Cristais piezoelétricos montados";"Produtos Manufaturados";30004844;107185
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Demais produtos básicos";"Produtos Básicos";142816638;86708281
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Demais produtos manufaturados";"Produtos Manufaturados";3826887698;1092580807
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Demais produtos semimanufaturados";"Produtos Semimanufaturados";16521788;6538061
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Diodos e transístores,exc.fotodiodos e fototransístores";"Produtos Manufaturados";63210971;565986
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Dióxidos de silício";"Produtos Manufaturados";11835592;18513600
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Discos não gravad.p/leitura a laser,podendo gravar 1vez";"Produtos Manufaturados";10017;229
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Disposit.de armazenam.não-volátil,dados base semicondut";"Produtos Manufaturados";16443430;52192
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Dispositivos de cristais líquidos (lcd)";"Produtos Manufaturados";39590071;284940
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Dispositivos semicondutores";"Produtos Manufaturados";68691194;4284093
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Doces, geleias, purês e pastas de frutas";"Produtos Manufaturados";2318;3857
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Elementos de vias férreas de ferro fundido,ferro ou aço";"Produtos Manufaturados";93702077;105413572
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Eletrodos";"Produtos Manufaturados";1181124;353265
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Embarcações";"Produtos Manufaturados";45341259;14813555
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Enxofre, exc.o enxofre sublimado,precipitado e coloidal";"Produtos Básicos";688941;278000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Enzimas e enzimas preparadas";"Produtos Manufaturados";5984251;1728568
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Epicloridrina";"Produtos Manufaturados";35304;18000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Espelhos retrovisores para veículos";"Produtos Manufaturados";1765845;453962
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Éteres alcoólicos e seus derivados";"Produtos Manufaturados";14884268;1806717
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Etiquetas de qualquer espécie, de papel ou cartão";"Produtos Manufaturados";3103058;444632
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Facas, navalhas, aparelhos de barbear e tesouras";"Produtos Manufaturados";23660242;6052983
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Falsos tecidos sintéticos ou artificiais";"Produtos Manufaturados";41979494;13401191
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Farinha de trigo";"Produtos Manufaturados";158832;198820
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Feijão preto, em grãos, secos";"Produtos Básicos";9847134;13267981
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ferragens para portas e janelas, de metais comuns";"Produtos Manufaturados";146018308;48963846
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ferramentas de uso manual ou para uso em máquinas";"Produtos Manufaturados";168845894;30782456
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ferramentas eletromecânicas com motor, de uso manual";"Produtos Manufaturados";96569030;12327347
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ferramentas manuais, pneumáticas, hidráulicas, etc.";"Produtos Manufaturados";61208796;6010964
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ferro-ligas";"Produtos Semimanufaturados";26506086;16566968
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fibras de vidro e suas obras";"Produtos Manufaturados";34497079;20515062
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fibras ópticas";"Produtos Manufaturados";926416;13056
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Filés de merluza, congelados";"Produtos Básicos";80556126;36765525
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Filés de peixes congelados, exceto de merluza";"Produtos Básicos";54058927;13865353
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fio-máquinas e barras de ferro ou aços";"Produtos Manufaturados";126827972;209485077
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fios de algodão";"Produtos Manufaturados";4841609;2242724
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fios de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";224829477;102492277
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fios e cordas de borracha vulcanizada";"Produtos Manufaturados";130062;72455
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fios, varetas, eletrodos, etc./soldar, de metais comuns";"Produtos Manufaturados";5776244;4874896
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fios,cabos e condutores para uso elétrico";"Produtos Manufaturados";257922932;33434198
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fitas magnéticas, não gravadas";"Produtos Manufaturados";383802;2401
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fluoretos";"Produtos Manufaturados";3487063;2893725
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fornos elétr.industriais ou de laboratório, suas partes";"Produtos Manufaturados";3691399;324418
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fornos industriais ou de laboratório, não elétricos";"Produtos Manufaturados";51609842;8529777
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fósforo (elemento químico não metálico)";"Produtos Manufaturados";1450567;329000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fraldas de papel, lenços,toalhas e absorventes de papel";"Produtos Manufaturados";5383961;1917388
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fritas de vidro e outs.vidros,em pó,em grânulos,etc.";"Produtos Manufaturados";190324;77670
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Fumo em folhas e desperdícios";"Produtos Básicos";1871211;453540
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Garrafas, frascos e outros recipientes de vidro";"Produtos Manufaturados";16443155;14885648
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Gás butano liquefeito";"Produtos Manufaturados";61977;9962
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Geradores de sinais elétricos";"Produtos Manufaturados";2696735;52078
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Goma xantana, em formas primárias";"Produtos Manufaturados";12316930;4708400
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Grafita artificial";"Produtos Manufaturados";1531377;444670
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Granalhas e pós de ferro ou aço";"Produtos Semimanufaturados";1142198;716085
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Guarnições para freios";"Produtos Manufaturados";805314;306804
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Helicópteros";"Produtos Manufaturados";98876;1649
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Heterosídios e alcaloides vegetais,naturais/reproduzido";"Produtos Manufaturados";23791695;1287194
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Hidrocarbonetos e seus derivados halogenados, etc.";"Produtos Manufaturados";69176474;31304330
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Hidróxido de sódio (soda cáustica)";"Produtos Manufaturados";4734625;11803879
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Hormônios naturais, reprod.por síntese e seus derivados";"Produtos Manufaturados";22420242;25451
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Hulhas,mesmo em pó, mas não aglomeradas";"Produtos Básicos";1411244;3888000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Iates,barcos,canoas e embarcações de recreio ou esporte";"Produtos Manufaturados";1080941;189705
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ímãs permanentes de metal,e artefat.magnetizav.p/ímãs";"Produtos Manufaturados";12470067;375299
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Impressos publicitários, estampas, gravuras, etc.";"Produtos Manufaturados";7834974;1464453
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Inseticidas, formicidas, herbicidas e prods.semelhantes";"Produtos Manufaturados";191827162;38753633
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Instrumentos e aparelhos de medida, de verificação, etc";"Produtos Manufaturados";208476129;6931106
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Instrumentos e aparelhos médicos";"Produtos Manufaturados";149211731;8128250
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Instrumentos e aparelhos para navegação aérea";"Produtos Manufaturados";11420;33
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Instrumentos musicais de som produzido/amplif.eletricam";"Produtos Manufaturados";20178616;1308143
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Iodo";"Produtos Manufaturados";99647;4000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Juntas metaloplásticas, jogos ou sortidos de juntas";"Produtos Manufaturados";6212267;478516
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Juntas,gaxetas,semelh.de borracha vulcan.não endurecida";"Produtos Manufaturados";12017932;972247
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Lactose e xarope de lactose";"Produtos Manufaturados";47473;58000
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Laminadores de metais e seus cilindros e suas partes";"Produtos Manufaturados";29170850;3523766
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Lâmpadas, tubos elétricos e faróis";"Produtos Manufaturados";225720319;23988845
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Lentes para óculos e lentes de contato";"Produtos Manufaturados";17130774;588946
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Leveduras";"Produtos Manufaturados";12323462;5078891
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Ligas de alumínio, em bruto";"Produtos Semimanufaturados";12723567;5189026
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Livros, revistas, jornais e impressos semelhantes";"Produtos Manufaturados";28776712;6189334
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Louças e outs.artig.de porcelana,uso domést.higien,touc";"Produtos Manufaturados";12688100;4041694
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Luvas e outs.acess.de borracha vulcan.não endurecida";"Produtos Manufaturados";11201347;1661695
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Malas, maletas, pastas, baús e artefatos semelhantes";"Produtos Manufaturados";83696055;23061266
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Manganês em bruto";"Produtos Semimanufaturados";16246573;8372266
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Máqs.automát.p/selecionar,dobrar, etc. correspondências";"Produtos Manufaturados";1079;44
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Máqs.e apars.impressão,tipográfica ou por ofsete,etc.";"Produtos Manufaturados";90053657;6075929
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Máqs.p/extrudar,estirar,etc.matérias têxteis sint.artif";"Produtos Manufaturados";8112113;529493
"IMPORTAÇÕES";"Total";"2015";"160";"China";"CHN";"Máquinas-ferramentas a \"laser\",por eletro-erosão,etc.";"Produtos Manufaturados";13431904;955941
